kode_wilayah,wilayah,provinsi,level,tahun,hls,rls,ahh,pengeluaran,ttplahan,ikan,hortikultura,proktam,kebun,hahutan,padi,pemanfaatan,ketersediaan,keterjangkauan,spk,spe
6107,Sintang,KALIMANTAN BARAT,kab_kota,2028,12.84,8.342,73.8576,10531.2029,,,,,,,,66.5035,72.5368,79.3131,,
6107,Sintang,KALIMANTAN BARAT,kab_kota,2029,13.01,8.5027,74.142,10710.6039,,,,,,,,66.5426,73.0629,78.7748,,
6107,Sintang,KALIMANTAN BARAT,kab_kota,2030,13.18,8.6633,74.4264,10890.0049,,,,,,,,66.574,73.5864,78.2392,,
6107,Sintang,KALIMANTAN BARAT,kab_kota,2031,13.35,8.824,74.7108,11069.4059,,,,,,,,66.599,74.1073,77.7063,,
6107,Sintang,KALIMANTAN BARAT,kab_kota,2032,13.52,8.9847,74.9952,11248.8068,,,,,,,,66.6191,74.6255,77.1761,,
6107,Sintang,KALIMANTAN BARAT,kab_kota,2033,13.69,9.1453,75.2796,11428.2078,,,,,,,,66.6351,75.1412,76.6485,,
6107,Sintang,KALIMANTAN BARAT,kab_kota,2034,13.86,9.306,75.564,11607.6088,,,,,,,,66.6479,75.6543,76.1235,,
6107,Sintang,KALIMANTAN BARAT,kab_kota,2035,14.03,9.4667,75.8484,11787.0098,,,,,,,,66.6582,76.1648,75.6012,,
6107,Sintang,KALIMANTAN BARAT,kab_kota,2036,14.2,9.6273,76.1328,11966.4107,,,,,,,,66.6664,76.6728,75.0814,,
6107,Sintang,KALIMANTAN BARAT,kab_kota,2037,14.37,9.788,76.4172,12145.8117,,,,,,,,66.673,77.1783,74.5643,,
6107,Sintang,KALIMANTAN BARAT,kab_kota,2038,14.54,9.9487,76.7016,12325.2127,,,,,,,,66.6783,77.6812,74.0498,,
6107,Sintang,KALIMANTAN BARAT,kab_kota,2039,14.71,10.1093,76.986,12504.6137,,,,,,,,66.6825,78.1816,73.5378,,
6107,Sintang,KALIMANTAN BARAT,kab_kota,2040,14.88,10.27,77.2704,12684.0146,,,,,,,,66.6858,78.6795,73.0284,,
6107,Sintang,KALIMANTAN BARAT,kab_kota,2041,15.05,10.4307,77.5548,12863.4156,,,,,,,,66.6885,79.1749,72.5215,,
6107,Sintang,KALIMANTAN BARAT,kab_kota,2042,15.22,10.5913,77.8392,13042.8166,,,,,,,,66.6907,79.6678,72.0172,,
6107,Sintang,KALIMANTAN BARAT,kab_kota,2043,15.39,10.752,78.1236,13222.2176,,,,,,,,66.6924,80.1583,71.5154,,
6107,Sintang,KALIMANTAN BARAT,kab_kota,2044,15.56,10.9127,78.408,13401.6186,,,,,,,,66.6938,80.6463,71.0161,,
6107,Sintang,KALIMANTAN BARAT,kab_kota,2045,15.73,11.0733,78.6924,13581.0195,,,,,,,,66.6949,81.1319,70.5193,,
6108,Kapuas Hulu,KALIMANTAN BARAT,kab_kota,2024,,,,,,,,,,,,,,,,
6108,Kapuas Hulu,KALIMANTAN BARAT,kab_kota,2025,,,73.2024,,,,,,,,,,,,,
6108,Kapuas Hulu,KALIMANTAN BARAT,kab_kota,2026,12.3547,8.2174,73.3547,9089.2351,,,,,,,,71.2157,54.1039,85.4766,,
6108,Kapuas Hulu,KALIMANTAN BARAT,kab_kota,2027,12.4693,8.3596,73.5071,9413.4702,,,,,,,,72.5518,51.0896,85.6925,,
6108,Kapuas Hulu,KALIMANTAN BARAT,kab_kota,2028,12.584,8.5017,73.6595,9737.7054,,,,,,,,73.8812,48.0904,85.8653,,
6108,Kapuas Hulu,KALIMANTAN BARAT,kab_kota,2029,12.6987,8.6439,73.8118,10061.9405,,,,,,,,75.204,45.1061,86.0035,,
6108,Kapuas Hulu,KALIMANTAN BARAT,kab_kota,2030,12.8133,8.786,73.9642,10386.1756,,,,,,,,76.5202,42.1368,86.114,,
6108,Kapuas Hulu,KALIMANTAN BARAT,kab_kota,2031,12.928,8.9282,74.1165,10710.4107,,,,,,,,77.8298,39.1824,86.2025,,
6108,Kapuas Hulu,KALIMANTAN BARAT,kab_kota,2032,13.0427,9.0703,74.2689,11034.6458,,,,,,,,79.1328,36.2427,86.2733,,
6108,Kapuas Hulu,KALIMANTAN BARAT,kab_kota,2033,13.1573,9.2125,74.4213,11358.881,,,,,,,,80.4294,33.3177,86.3299,,
6108,Kapuas Hulu,KALIMANTAN BARAT,kab_kota,2034,13.272,9.3546,74.5736,11683.1161,,,,,,,,81.7194,30.4073,86.3752,,
6108,Kapuas Hulu,KALIMANTAN BARAT,kab_kota,2035,13.3867,9.4968,74.726,12007.3512,,,,,,,,83.003,27.5115,86.4114,,
6108,Kapuas Hulu,KALIMANTAN BARAT,kab_kota,2036,13.5013,9.639,74.8784,12331.5863,,,,,,,,84.2802,24.6301,86.4404,,
6108,Kapuas Hulu,KALIMANTAN BARAT,kab_kota,2037,13.616,9.7811,75.0307,12655.8214,,,,,,,,85.551,21.7632,86.4636,,
6108,Kapuas Hulu,KALIMANTAN BARAT,kab_kota,2038,13.7307,9.9233,75.1831,12980.0565,,,,,,,,86.8154,18.9106,86.4821,,
6108,Kapuas Hulu,KALIMANTAN BARAT,kab_kota,2039,13.8453,10.0654,75.3355,13304.2917,,,,,,,,88.0736,16.0722,86.4969,,
6108,Kapuas Hulu,KALIMANTAN BARAT,kab_kota,2040,13.96,10.2076,75.4878,13628.5268,,,,,,,,89.3254,13.2481,86.5088,,
6108,Kapuas Hulu,KALIMANTAN BARAT,kab_kota,2041,14.0747,10.3497,75.6402,13952.7619,,,,,,,,90.571,10.4381,86.5183,,
6108,Kapuas Hulu,KALIMANTAN BARAT,kab_kota,2042,14.1893,10.4919,75.7925,14276.997,,,,,,,,91.8103,7.6421,86.5259,,
6108,Kapuas Hulu,KALIMANTAN BARAT,kab_kota,2043,14.304,10.634,75.9449,14601.2321,,,,,,,,93.0435,4.8601,86.532,,
6108,Kapuas Hulu,KALIMANTAN BARAT,kab_kota,2044,14.4187,10.7762,76.0973,14925.4673,,,,,,,,94.2704,2.092,86.5368,,
6108,Kapuas Hulu,KALIMANTAN BARAT,kab_kota,2045,14.5333,10.9184,76.2496,15249.7024,,,,,,,,95.4913,0,86.5407,,
6109,Sekadau,KALIMANTAN BARAT,kab_kota,2024,,,,,,,,,,,,,,,,
6109,Sekadau,KALIMANTAN BARAT,kab_kota,2025,,,73.2249,,,,,,,,,,,,,
6109,Sekadau,KALIMANTAN BARAT,kab_kota,2026,12.1353,7.6304,73.4898,9199.7165,,,,,,,,68.8793,75.6321,84.3764,,
6109,Sekadau,KALIMANTAN BARAT,kab_kota,2027,12.2507,7.7508,73.7547,9537.433,,,,,,,,71.138,75.0615,84.4417,,
6109,Sekadau,KALIMANTAN BARAT,kab_kota,2028,12.366,7.8712,74.0196,9875.1494,,,,,,,,72.9449,74.605,84.4939,,
6109,Sekadau,KALIMANTAN BARAT,kab_kota,2029,12.4813,7.9916,74.2845,10212.8659,,,,,,,,74.3904,74.2398,84.5357,,
6109,Sekadau,KALIMANTAN BARAT,kab_kota,2030,12.5967,8.112,74.5494,10550.5824,,,,,,,,75.5469,73.9476,84.5691,,
6109,Sekadau,KALIMANTAN BARAT,kab_kota,2031,12.712,8.2324,74.8143,10888.2989,,,,,,,,76.472,73.7139,84.5959,,
6109,Sekadau,KALIMANTAN BARAT,kab_kota,2032,12.8273,8.3528,75.0792,11226.0153,,,,,,,,77.2122,73.5269,84.6173,,
6109,Sekadau,KALIMANTAN BARAT,kab_kota,2033,12.9427,8.4733,75.3441,11563.7318,,,,,,,,77.8043,73.3774,84.6344,,
6109,Sekadau,KALIMANTAN BARAT,kab_kota,2034,13.058,8.5937,75.609,11901.4483,,,,,,,,78.2779,73.2577,84.6481,,
6109,Sekadau,KALIMANTAN BARAT,kab_kota,2035,13.1733,8.7141,75.8739,12239.1648,,,,,,,,78.6569,73.162,84.659,,
6109,Sekadau,KALIMANTAN BARAT,kab_kota,2036,13.2887,8.8345,76.1388,12576.8813,,,,,,,,78.96,73.0854,84.6678,,
6109,Sekadau,KALIMANTAN BARAT,kab_kota,2037,13.404,8.9549,76.4037,12914.5977,,,,,,,,79.2026,73.0241,84.6748,,
6109,Sekadau,KALIMANTAN BARAT,kab_kota,2038,13.5193,9.0753,76.6686,13252.3142,,,,,,,,79.3966,72.9751,84.6804,,
6109,Sekadau,KALIMANTAN BARAT,kab_kota,2039,13.6347,9.1957,76.9335,13590.0307,,,,,,,,79.5518,72.9359,84.6849,,
6109,Sekadau,KALIMANTAN BARAT,kab_kota,2040,13.75,9.3161,77.1984,13927.7472,,,,,,,,79.676,72.9045,84.6885,,
6109,Sekadau,KALIMANTAN BARAT,kab_kota,2041,13.8653,9.4365,77.4633,14265.4636,,,,,,,,79.7753,72.8794,84.6913,,
6109,Sekadau,KALIMANTAN BARAT,kab_kota,2042,13.9807,9.5569,77.7282,14603.1801,,,,,,,,79.8548,72.8593,84.6936,,
6109,Sekadau,KALIMANTAN BARAT,kab_kota,2043,14.096,9.6773,77.9931,14940.8966,,,,,,,,79.9183,72.8433,84.6955,,
6109,Sekadau,KALIMANTAN BARAT,kab_kota,2044,14.2113,9.7978,78.258,15278.6131,,,,,,,,79.9692,72.8304,84.6969,,
6109,Sekadau,KALIMANTAN BARAT,kab_kota,2045,14.3267,9.9182,78.5229,15616.3296,,,,,,,,80.0099,72.8202,84.6981,,
6110,Melawi,KALIMANTAN BARAT,kab_kota,2024,,,,,,,,,,,,,,,,
6110,Melawi,KALIMANTAN BARAT,kab_kota,2025,,,73.6412,,,,,,,,,,,,,
6110,Melawi,KALIMANTAN BARAT,kab_kota,2026,11.6433,8.2227,73.7924,10038.3578,,,,,,,,64.1868,89.82,80.3982,,
6110,Melawi,KALIMANTAN BARAT,kab_kota,2027,11.7367,8.3953,73.9436,10277.7156,,,,,,,,64.6209,100,80.9483,,
6110,Melawi,KALIMANTAN BARAT,kab_kota,2028,11.83,8.568,74.0947,10517.0734,,,,,,,,64.9873,100,81.4255,,
6110,Melawi,KALIMANTAN BARAT,kab_kota,2029,11.9233,8.7407,74.2459,10756.4312,,,,,,,,65.2966,100,81.8394,,
6110,Melawi,KALIMANTAN BARAT,kab_kota,2030,12.0166,8.9133,74.3971,10995.789,,,,,,,,65.5577,100,82.1984,,
6110,Melawi,KALIMANTAN BARAT,kab_kota,2031,12.11,9.086,74.5483,11235.1468,,,,,,,,65.778,100,82.5098,,
6110,Melawi,KALIMANTAN BARAT,kab_kota,2032,12.2033,9.2587,74.6995,11474.5046,,,,,,,,65.964,100,82.78,,
6110,Melawi,KALIMANTAN BARAT,kab_kota,2033,12.2966,9.4313,74.8507,11713.8624,,,,,,,,66.121,100,83.0143,,
6110,Melawi,KALIMANTAN BARAT,kab_kota,2034,12.39,9.604,75.0018,11953.2202,,,,,,,,66.2535,100,83.2175,,
6110,Melawi,KALIMANTAN BARAT,kab_kota,2035,12.4833,9.7767,75.153,12192.5779,,,,,,,,66.3653,100,83.3939,,
6110,Melawi,KALIMANTAN BARAT,kab_kota,2036,12.5766,9.9493,75.3042,12431.9357,,,,,,,,66.4597,100,83.5468,,
6110,Melawi,KALIMANTAN BARAT,kab_kota,2037,12.6699,10.122,75.4554,12671.2935,,,,,,,,66.5394,100,83.6795,,
6110,Melawi,KALIMANTAN BARAT,kab_kota,2038,12.7633,10.2947,75.6066,12910.6513,,,,,,,,66.6067,100,83.7945,,
6110,Melawi,KALIMANTAN BARAT,kab_kota,2039,12.8566,10.4673,75.7578,13150.0091,,,,,,,,66.6634,100,83.8943,,
6110,Melawi,KALIMANTAN BARAT,kab_kota,2040,12.9499,10.64,75.9089,13389.3669,,,,,,,,66.7113,100,83.9809,,
6110,Melawi,KALIMANTAN BARAT,kab_kota,2041,13.0433,10.8127,76.0601,13628.7247,,,,,,,,66.7518,100,84.056,,
6110,Melawi,KALIMANTAN BARAT,kab_kota,2042,13.1366,10.9853,76.2113,13868.0825,,,,,,,,66.7859,100,84.1212,,
6110,Melawi,KALIMANTAN BARAT,kab_kota,2043,13.2299,11.158,76.3625,14107.4403,,,,,,,,66.8148,100,84.1777,,
6110,Melawi,KALIMANTAN BARAT,kab_kota,2044,13.3232,11.3307,76.5137,14346.7981,,,,,,,,66.8391,100,84.2267,,
6110,Melawi,KALIMANTAN BARAT,kab_kota,2045,13.4166,11.5033,76.6649,14586.1559,,,,,,,,66.8596,100,84.2692,,
6111,Kayong Utara,KALIMANTAN BARAT,kab_kota,2024,,,,,,,,,,,,,,,,
6111,Kayong Utara,KALIMANTAN BARAT,kab_kota,2025,,,69.819,,,,,,,,,,,,,
6111,Kayong Utara,KALIMANTAN BARAT,kab_kota,2026,12.3207,6.7163,70.1281,9520.0963,,,,,,,,63.22,79.2564,86.1651,,
6111,Kayong Utara,KALIMANTAN BARAT,kab_kota,2027,12.4313,6.8628,70.4371,9735.2832,,,,,,,,64.756,74.3273,86.3432,,
6111,Kayong Utara,KALIMANTAN BARAT,kab_kota,2028,12.542,7.0093,70.7462,9950.4701,,,,,,,,65.9848,69.4228,86.4857,,
6111,Kayong Utara,KALIMANTAN BARAT,kab_kota,2029,12.6527,7.1558,71.0552,10165.6569,,,,,,,,66.9678,64.5429,86.5997,,
6111,Kayong Utara,KALIMANTAN BARAT,kab_kota,2030,12.7633,7.3023,71.3642,10380.8438,,,,,,,,67.7543,59.6873,86.6909,,
6111,Kayong Utara,KALIMANTAN BARAT,kab_kota,2031,12.874,7.4488,71.6733,10596.0307,,,,,,,,68.3834,54.856,86.7638,,
6111,Kayong Utara,KALIMANTAN BARAT,kab_kota,2032,12.9847,7.5953,71.9823,10811.2176,,,,,,,,68.8867,50.0489,86.8222,,
6111,Kayong Utara,KALIMANTAN BARAT,kab_kota,2033,13.0953,7.7418,72.2913,11026.4044,,,,,,,,69.2894,45.2658,86.8689,,
6111,Kayong Utara,KALIMANTAN BARAT,kab_kota,2034,13.206,7.8883,72.6004,11241.5913,,,,,,,,69.6115,40.5066,86.9062,,
6111,Kayong Utara,KALIMANTAN BARAT,kab_kota,2035,13.3167,8.0347,72.9094,11456.7782,,,,,,,,69.8692,35.7712,86.9361,,
6111,Kayong Utara,KALIMANTAN BARAT,kab_kota,2036,13.4273,8.1812,73.2185,11671.9651,,,,,,,,70.0754,31.0595,86.96,,
6111,Kayong Utara,KALIMANTAN BARAT,kab_kota,2037,13.538,8.3277,73.5275,11887.1519,,,,,,,,70.2403,26.3714,86.9791,,
6111,Kayong Utara,KALIMANTAN BARAT,kab_kota,2038,13.6487,8.4742,73.8365,12102.3388,,,,,,,,70.3722,21.7066,86.9944,,
6111,Kayong Utara,KALIMANTAN BARAT,kab_kota,2039,13.7593,8.6207,74.1456,12317.5257,,,,,,,,70.4778,17.0653,87.0067,,
6111,Kayong Utara,KALIMANTAN BARAT,kab_kota,2040,13.87,8.7672,74.4546,12532.7126,,,,,,,,70.5622,12.4471,87.0165,,
6111,Kayong Utara,KALIMANTAN BARAT,kab_kota,2041,13.9807,8.9137,74.7636,12747.8994,,,,,,,,70.6298,7.852,87.0243,,
6111,Kayong Utara,KALIMANTAN BARAT,kab_kota,2042,14.0913,9.0602,75.0727,12963.0863,,,,,,,,70.6838,3.2799,87.0306,,
6111,Kayong Utara,KALIMANTAN BARAT,kab_kota,2043,14.202,9.2067,75.3817,13178.2732,,,,,,,,70.7271,0,87.0356,,
6111,Kayong Utara,KALIMANTAN BARAT,kab_kota,2044,14.3127,9.3532,75.6908,13393.4601,,,,,,,,70.7616,0,87.0396,,
6111,Kayong Utara,KALIMANTAN BARAT,kab_kota,2045,14.4233,9.4997,75.9998,13608.6469,,,,,,,,70.7893,0,87.0428,,
6112,Kubu Raya,KALIMANTAN BARAT,kab_kota,2024,,,,,,,,,,,,,,,,
6112,Kubu Raya,KALIMANTAN BARAT,kab_kota,2025,,,71.6595,,,,,,,,,,,,,
6112,Kubu Raya,KALIMANTAN BARAT,kab_kota,2026,13.9197,7.3928,71.8791,10908.2138,,,,,,,,53.0101,54.7405,88.0184,,
6112,Kubu Raya,KALIMANTAN BARAT,kab_kota,2027,13.9296,7.4903,72.0986,11316.4276,,,,,,,,53.6564,48.8007,87.3805,,
6112,Kubu Raya,KALIMANTAN BARAT,kab_kota,2028,13.9395,7.5878,72.3182,11724.6415,,,,,,,,54.2995,42.8905,86.7459,,
6112,Kubu Raya,KALIMANTAN BARAT,kab_kota,2029,13.9494,7.6853,72.5377,12132.8553,,,,,,,,54.9393,37.01,86.1144,,
6112,Kubu Raya,KALIMANTAN BARAT,kab_kota,2030,13.9593,7.7828,72.7573,12541.0691,,,,,,,,55.5759,31.1588,85.486,,
6112,Kubu Raya,KALIMANTAN BARAT,kab_kota,2031,13.9692,7.8803,72.9768,12949.2829,,,,,,,,56.2094,25.3369,84.8608,,
6112,Kubu Raya,KALIMANTAN BARAT,kab_kota,2032,13.9791,7.9779,73.1963,13357.4967,,,,,,,,56.8397,19.5441,84.2388,,
6112,Kubu Raya,KALIMANTAN BARAT,kab_kota,2033,13.989,8.0754,73.4159,13765.7106,,,,,,,,57.4668,13.7803,83.6198,,
6112,Kubu Raya,KALIMANTAN BARAT,kab_kota,2034,13.999,8.1729,73.6354,14173.9244,,,,,,,,58.0908,8.0453,83.0039,,
6112,Kubu Raya,KALIMANTAN BARAT,kab_kota,2035,14.0089,8.2704,73.855,14582.1382,,,,,,,,58.7117,2.3389,82.3912,,
6112,Kubu Raya,KALIMANTAN BARAT,kab_kota,2036,14.0188,8.3679,74.0745,14990.352,,,,,,,,59.3295,0,81.7814,,
6112,Kubu Raya,KALIMANTAN BARAT,kab_kota,2037,14.0287,8.4654,74.2941,15398.5659,,,,,,,,59.9442,0,81.1748,,
6112,Kubu Raya,KALIMANTAN BARAT,kab_kota,2038,14.0386,8.5629,74.5136,15806.7797,,,,,,,,60.5558,0,80.5711,,
6112,Kubu Raya,KALIMANTAN BARAT,kab_kota,2039,14.0485,8.6604,74.7331,16214.9935,,,,,,,,61.1644,0,79.9705,,
6112,Kubu Raya,KALIMANTAN BARAT,kab_kota,2040,14.0584,8.7579,74.9527,16623.2073,,,,,,,,61.7699,0,79.3729,,
6112,Kubu Raya,KALIMANTAN BARAT,kab_kota,2041,14.0683,8.8554,75.1722,17031.4211,,,,,,,,62.3724,0,78.7783,,
6112,Kubu Raya,KALIMANTAN BARAT,kab_kota,2042,14.0783,8.9529,75.3918,17439.635,,,,,,,,62.9718,0,78.1866,,
6112,Kubu Raya,KALIMANTAN BARAT,kab_kota,2043,14.0882,9.0504,75.6113,17847.8488,,,,,,,,63.5683,0,77.5979,,
6112,Kubu Raya,KALIMANTAN BARAT,kab_kota,2044,14.0981,9.1479,75.8309,18256.0626,,,,,,,,64.1618,0,77.0122,,
6112,Kubu Raya,KALIMANTAN BARAT,kab_kota,2045,14.108,9.2454,76.0504,18664.2764,,,,,,,,64.7523,0,76.4293,,
6171,Kota Pontianak,KALIMANTAN BARAT,kab_kota,2024,,,,,,,,,,,,,,,,
6171,Kota Pontianak,KALIMANTAN BARAT,kab_kota,2025,,,74.4602,,,,,,,,,,,,,
6171,Kota Pontianak,KALIMANTAN BARAT,kab_kota,2026,15.1793,10.5907,74.7704,17245.4564,,,,,,,,79.7146,61.87,93.3371,,
6171,Kota Pontianak,KALIMANTAN BARAT,kab_kota,2027,15.2887,10.7013,75.0807,17765.9128,,,,,,,,91.3711,61.87,93.7588,,
6171,Kota Pontianak,KALIMANTAN BARAT,kab_kota,2028,15.398,10.812,75.3909,18286.3692,,,,,,,,100,61.87,94.0962,,
6171,Kota Pontianak,KALIMANTAN BARAT,kab_kota,2029,15.5073,10.9227,75.7011,18806.8256,,,,,,,,100,61.87,94.3661,,
6171,Kota Pontianak,KALIMANTAN BARAT,kab_kota,2030,15.6167,11.0333,76.0113,19327.282,,,,,,,,100,61.87,94.582,,
6171,Kota Pontianak,KALIMANTAN BARAT,kab_kota,2031,15.726,11.144,76.3216,19847.7384,,,,,,,,100,61.87,94.7548,,
6171,Kota Pontianak,KALIMANTAN BARAT,kab_kota,2032,15.8353,11.2547,76.6318,20368.1949,,,,,,,,100,61.87,94.893,,
6171,Kota Pontianak,KALIMANTAN BARAT,kab_kota,2033,15.9447,11.3653,76.942,20888.6513,,,,,,,,100,61.87,95.0035,,
6171,Kota Pontianak,KALIMANTAN BARAT,kab_kota,2034,16.054,11.476,77.2522,21409.1077,,,,,,,,100,61.87,95.092,,
6171,Kota Pontianak,KALIMANTAN BARAT,kab_kota,2035,16.1633,11.5867,77.5625,21929.5641,,,,,,,,100,61.87,95.1627,,
6171,Kota Pontianak,KALIMANTAN BARAT,kab_kota,2036,16.2727,11.6973,77.8727,22450.0205,,,,,,,,100,61.87,95.2193,,
6171,Kota Pontianak,KALIMANTAN BARAT,kab_kota,2037,16.382,11.808,78.1829,22970.4769,,,,,,,,100,61.87,95.2646,,
6171,Kota Pontianak,KALIMANTAN BARAT,kab_kota,2038,16.4913,11.9187,78.4931,23490.9333,,,,,,,,100,61.87,95.3008,,
6171,Kota Pontianak,KALIMANTAN BARAT,kab_kota,2039,16.6007,12.0293,78.8034,24011.3897,,,,,,,,100,61.87,95.3298,,
6171,Kota Pontianak,KALIMANTAN BARAT,kab_kota,2040,16.71,12.14,79.1136,24531.8461,,,,,,,,100,61.87,95.353,,
6171,Kota Pontianak,KALIMANTAN BARAT,kab_kota,2041,16.8193,12.2507,79.4238,25052.3025,,,,,,,,100,61.87,95.3715,,
6171,Kota Pontianak,KALIMANTAN BARAT,kab_kota,2042,16.9287,12.3613,79.734,25572.7589,,,,,,,,100,61.87,95.3864,,
6171,Kota Pontianak,KALIMANTAN BARAT,kab_kota,2043,17.038,12.472,80.0443,26093.2153,,,,,,,,100,61.87,95.3982,,
6171,Kota Pontianak,KALIMANTAN BARAT,kab_kota,2044,17.1473,12.5827,80.3545,26613.6718,,,,,,,,100,61.87,95.4077,,
6171,Kota Pontianak,KALIMANTAN BARAT,kab_kota,2045,17.2567,12.6933,80.6647,27134.1282,,,,,,,,100,61.87,95.4153,,
6172,Kota Singkawang,KALIMANTAN BARAT,kab_kota,2024,,,,,,,,,,,,,,,,
6172,Kota Singkawang,KALIMANTAN BARAT,kab_kota,2025,,,73.2141,,,,,,,,,,,,,
6172,Kota Singkawang,KALIMANTAN BARAT,kab_kota,2026,12.9713,8.6377,73.4483,13742.7825,,,,,,,,61.097,79.44,92.3486,,
6172,Kota Singkawang,KALIMANTAN BARAT,kab_kota,2027,12.9822,8.7797,73.6824,14141.5649,,,,,,,,64.5717,79.44,92.9713,,
6172,Kota Singkawang,KALIMANTAN BARAT,kab_kota,2028,12.993,8.9217,73.9165,14540.3474,,,,,,,,68.029,79.44,93.4695,,
6172,Kota Singkawang,KALIMANTAN BARAT,kab_kota,2029,13.0038,9.0637,74.1507,14939.1298,,,,,,,,71.469,79.44,93.868,,
6172,Kota Singkawang,KALIMANTAN BARAT,kab_kota,2030,13.0147,9.2057,74.3848,15337.9123,,,,,,,,74.8918,79.44,94.1869,,
6172,Kota Singkawang,KALIMANTAN BARAT,kab_kota,2031,13.0255,9.3477,74.6189,15736.6947,,,,,,,,78.2975,79.44,94.4419,,
6172,Kota Singkawang,KALIMANTAN BARAT,kab_kota,2032,13.0363,9.4897,74.8531,16135.4772,,,,,,,,81.6862,79.44,94.646,,
6172,Kota Singkawang,KALIMANTAN BARAT,kab_kota,2033,13.0472,9.6316,75.0872,16534.2596,,,,,,,,85.058,79.44,94.8092,,
6172,Kota Singkawang,KALIMANTAN BARAT,kab_kota,2034,13.058,9.7736,75.3213,16933.0421,,,,,,,,88.4128,79.44,94.9398,,
6172,Kota Singkawang,KALIMANTAN BARAT,kab_kota,2035,13.0688,9.9156,75.5555,17331.8245,,,,,,,,91.7509,79.44,95.0443,,
6172,Kota Singkawang,KALIMANTAN BARAT,kab_kota,2036,13.0797,10.0576,75.7896,17730.607,,,,,,,,95.0723,79.44,95.1278,,
6172,Kota Singkawang,KALIMANTAN BARAT,kab_kota,2037,13.0905,10.1996,76.0237,18129.3894,,,,,,,,98.3772,79.44,95.1947,,
6172,Kota Singkawang,KALIMANTAN BARAT,kab_kota,2038,13.1013,10.3416,76.2579,18528.1719,,,,,,,,100,79.44,95.2482,,
6172,Kota Singkawang,KALIMANTAN BARAT,kab_kota,2039,13.1122,10.4836,76.492,18926.9543,,,,,,,,100,79.44,95.291,,
6172,Kota Singkawang,KALIMANTAN BARAT,kab_kota,2040,13.123,10.6256,76.7261,19325.7368,,,,,,,,100,79.44,95.3252,,
6172,Kota Singkawang,KALIMANTAN BARAT,kab_kota,2041,13.1338,10.7676,76.9603,19724.5193,,,,,,,,100,79.44,95.3526,,
6172,Kota Singkawang,KALIMANTAN BARAT,kab_kota,2042,13.1447,10.9096,77.1944,20123.3017,,,,,,,,100,79.44,95.3745,,
6172,Kota Singkawang,KALIMANTAN BARAT,kab_kota,2043,13.1555,11.0516,77.4285,20522.0842,,,,,,,,100,79.44,95.3921,,
6172,Kota Singkawang,KALIMANTAN BARAT,kab_kota,2044,13.1663,11.1936,77.6627,20920.8666,,,,,,,,100,79.44,95.4061,,
6172,Kota Singkawang,KALIMANTAN BARAT,kab_kota,2045,13.1772,11.3356,77.8968,21319.6491,,,,,,,,100,79.44,95.4173,,
6200,KALIMANTAN TENGAH,KALIMANTAN TENGAH,provinsi,2024,,,,,15180.1579,,,,,3391665.562,,,,,,
6200,KALIMANTAN TENGAH,KALIMANTAN TENGAH,provinsi,2025,,,70.6077,,15169.579,285620.3147,,,7843.6338,3392278.894,,,,,,
6200,KALIMANTAN TENGAH,KALIMANTAN TENGAH,provinsi,2026,12.8048,9.0493,70.7854,12835.6666,15159.0529,293423.3215,338390.2279,24998.2828,8091.9618,3392769.559,34.7025,71.2143,81.136,86.8823,32900,7.01
6200,KALIMANTAN TENGAH,KALIMANTAN TENGAH,provinsi,2027,12.8296,9.1387,70.9631,13059.3332,15148.5795,301067.1194,342837.6101,25904.676,8330.2839,3393162.091,35.2941,71.6619,94.3008,85.9386,34371,6.87
6200,KALIMANTAN TENGAH,KALIMANTAN TENGAH,provinsi,2028,12.8544,9.228,71.1408,13282.9997,15138.1584,308554.9567,346395.5158,26811.0691,8559.0034,3393476.117,35.7674,72.0848,100,85.1836,35548,7.37
6200,KALIMANTAN TENGAH,KALIMANTAN TENGAH,provinsi,2029,12.8792,9.3173,71.3186,13506.6663,15127.7895,315890.0155,349241.8403,27717.4623,8778.5072,3393727.338,36.146,72.4844,100,84.5797,37870,6.21
6200,KALIMANTAN TENGAH,KALIMANTAN TENGAH,provinsi,2030,12.904,9.4067,71.4963,13730.3329,15117.4724,323075.4131,351518.9,28623.8555,8989.1666,3393928.314,36.4488,72.862,100,84.0965,37149,7.01
6200,KALIMANTAN TENGAH,KALIMANTAN TENGAH,provinsi,2031,12.9288,9.496,71.674,13953.9995,15107.2068,330114.2031,353340.5477,29530.2486,9191.338,3394089.095,36.6911,73.2187,100,83.71,37955,6.35
6200,KALIMANTAN TENGAH,KALIMANTAN TENGAH,provinsi,2032,12.9537,9.5853,71.8517,14177.6661,15096.9926,337009.3768,354797.8659,30436.6418,9385.3634,3394217.72,36.885,73.5558,100,83.4007,39856,6.73
6200,KALIMANTAN TENGAH,KALIMANTAN TENGAH,provinsi,2033,12.9785,9.6747,72.0294,14401.3326,15086.8295,343763.8646,355963.7204,31343.035,9571.5709,3394320.62,37.04,73.8743,100,83.1534,40960,5.61
6200,KALIMANTAN TENGAH,KALIMANTAN TENGAH,provinsi,2034,13.0033,9.764,72.2071,14624.9992,15076.7172,350380.5368,356896.404,32249.4281,9750.2757,3394402.94,37.1641,74.1752,100,82.9555,42240,6.12
